Id,Property type,Property subtype,Bedroom number,Bathroom number,Habitable surface,Room number,Has basement,Has lift,Has garden,Garden surface,Toilet number,Has swimming pool,Has terrace,Terrace surface,Fireplace number,Region,Locality,Post code,Street,Number,Condition,Construction year,Facade number,Floor number,Buildable floor surface,Kitchen type,Land surface,Is furnished,Cadastral income,Price type,Price,Price additional value,Url
1726,HOUSE,HOUSE,4.0,1.0,175.0,,1.0,0.0,1.0,180.0,2.0,0.0,,,,Flanders,Willebroek,2830,Breendonkstraat,346,AS_NEW,1948.0,3.0,,0.0,INSTALLED,300.0,0.0,722.0,residential_sale,369000.0,,https://www.immoweb.be/en/classified/house/for-sale/willebroek/2830/8931869?searchId=5f6f98a29f08f
1727,HOUSE,HOUSE,3.0,2.0,130.0,,,0.0,,,2.0,0.0,1.0,30.0,,Wallonie,Grez-Doiceau,1390,,,GOOD,,4.0,,0.0,USA_HYPER_EQUIPPED,957.0,0.0,0.0,residential_sale,375000.0,,https://www.immoweb.be/en/classified/house/for-sale/grez-doiceau/1390/8725816?searchId=5f6f98a29f08f
1728,HOUSE,HOUSE,4.0,2.0,213.0,,1.0,,1.0,840.0,2.0,,,,,Wallonie,Neupré,4120,Rue Bout-de-Rotheux,3,,1961.0,4.0,,,HYPER_EQUIPPED,959.0,,1190.0,residential_sale,395000.0,,https://www.immoweb.be/en/classified/house/for-sale/neupre/4120/8937731?searchId=5f6f98a29f08f
1729,HOUSE,HOUSE,4.0,1.0,190.0,,,,1.0,108.0,2.0,,1.0,,1.0,Wallonie,Limelette,1342,place de l'Europe,10,,1889.0,3.0,,,HYPER_EQUIPPED,375.0,,1000.0,residential_sale,425000.0,,https://www.immoweb.be/en/classified/house/for-sale/limelette/1342/8944290?searchId=5f6f98a29f08f
1730,HOUSE,HOUSE,4.0,1.0,212.0,,,,1.0,,2.0,,1.0,25.0,1.0,Flanders,Sint-Niklaas,9100,Filip de Pillecijnlaan,55,AS_NEW,,3.0,,,INSTALLED,703.0,,1568.0,residential_sale,429000.0,,https://www.immoweb.be/en/classified/house/for-sale/sint-niklaas/9100/8779275?searchId=5f6f98a29f08f
1731,HOUSE,HOUSE,4.0,1.0,200.0,,,,1.0,980.0,2.0,,1.0,75.0,,Flanders,Meensel-Kiezegem,3391,Attenrodestraat,43,AS_NEW,2003.0,4.0,,,HYPER_EQUIPPED,1325.0,,989.0,residential_sale,480000.0,,https://www.immoweb.be/en/classified/house/for-sale/meensel-kiezegem/3391/8906696?searchId=5f6f98a29f08f
1732,HOUSE,MANOR_HOUSE,3.0,2.0,348.0,,1.0,,1.0,,2.0,,1.0,,1.0,Flanders,Putte,2580,KALKOENSTRAAT,4,AS_NEW,1994.0,4.0,,,HYPER_EQUIPPED,4550.0,,1927.0,residential_sale,745000.0,,https://www.immoweb.be/en/classified/manor-house/for-sale/putte/2580/8843810?searchId=5f6f98a29f08f
1733,HOUSE,EXCEPTIONAL_PROPERTY,4.0,2.0,400.0,,1.0,0.0,1.0,200.0,2.0,,1.0,25.0,,Flanders,Antwerp,2020,Ryckmansstraat,10,AS_NEW,1936.0,2.0,,475.0,USA_INSTALLED,384.0,0.0,2481.0,residential_sale,1140000.0,,https://www.immoweb.be/en/classified/exceptional-property/for-sale/antwerp/2020/8938249?searchId=5f6f98a29f08f
1734,HOUSE,HOUSE,4.0,3.0,250.0,,,0.0,,,3.0,0.0,1.0,,,Brussels,Uccle,1180,,,GOOD,,4.0,,278.0,USA_HYPER_EQUIPPED,1000.0,0.0,5743.0,residential_sale,1395000.0,,https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/8931075?searchId=5f6f98a29f08f
1735,HOUSE,HOUSE,10.0,,800.0,,1.0,1.0,1.0,,,,1.0,12.0,,Brussels,Uccle,1180,,,AS_NEW,1913.0,2.0,,0.0,,290.0,,0.0,residential_sale,2700000.0,,https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/8741791?searchId=5f6f98a29f08f
1736,HOUSE,HOUSE,5.0,2.0,172.0,,1.0,,1.0,,2.0,,,,,Flanders,Ingelmunster,8770,Kortrijkstraat,206,TO_RENOVATE,,2.0,,0.0,,350.0,,302.0,residential_sale,179000.0,,https://www.immoweb.be/en/classified/house/for-sale/ingelmunster/8770/8854848?searchId=5f6f98a29f08f
1737,HOUSE,MIXED_USE_BUILDING,3.0,,301.0,,1.0,,1.0,,2.0,,1.0,35.0,,Flanders,Tielt,3390,Heuvelstraat,42,JUST_RENOVATED,,4.0,,0.0,,1140.0,,950.0,residential_sale,398000.0,,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/tielt/3390/8906156?searchId=5f6f98a29f08f
1738,HOUSE,VILLA,3.0,,301.0,,1.0,,1.0,,2.0,,1.0,35.0,,Flanders,Tielt,3390,Heuvelstraat,42,JUST_RENOVATED,,4.0,,0.0,,1140.0,,950.0,residential_sale,398000.0,,https://www.immoweb.be/en/classified/villa/for-sale/tielt/3390/8906153?searchId=5f6f98a29f08f
1739,HOUSE,HOUSE,2.0,1.0,94.0,,1.0,,1.0,73.0,1.0,,1.0,24.0,,Wallonie,Angleur,4031,rue du Sart-Tilman,58,GOOD,1947.0,2.0,,,INSTALLED,135.0,,360.0,residential_sale,165000.0,,https://www.immoweb.be/en/classified/house/for-sale/angleur/4031/8912892?searchId=5f6f98a29f08f
1740,HOUSE,HOUSE,3.0,1.0,200.0,,1.0,,1.0,450.0,2.0,,1.0,,1.0,Flanders,Keerbergen,3140,Grensstraat,143,JUST_RENOVATED,1977.0,4.0,,,INSTALLED,783.0,0.0,1799.0,residential_sale,415000.0,,https://www.immoweb.be/en/classified/house/for-sale/keerbergen/3140/8921450?searchId=5f6f98ac786df
1741,HOUSE,VILLA,4.0,2.0,215.0,,,,1.0,400.0,2.0,,1.0,35.0,,Flanders,Lokeren,9160,Blaasmolenstraat,3,AS_NEW,2008.0,4.0,,0.0,HYPER_EQUIPPED,558.0,,1231.0,residential_sale,479000.0,,https://www.immoweb.be/en/classified/villa/for-sale/lokeren/9160/8916634?searchId=5f6f98ac786df
1742,HOUSE,VILLA,4.0,2.0,180.0,,,,1.0,,2.0,,1.0,40.0,,Wallonie,Lillois-Witterzée,1428,av du tonnelier,24,AS_NEW,1987.0,4.0,,,USA_HYPER_EQUIPPED,850.0,,2017.0,residential_sale,555000.0,,https://www.immoweb.be/en/classified/villa/for-sale/lillois-witterzee/1428/8906507?searchId=5f6f98ac786df
1743,HOUSE,HOUSE,4.0,3.0,350.0,,1.0,0.0,1.0,2600.0,4.0,0.0,1.0,,,Flanders,Vosselaar,2350,,,GOOD,1998.0,4.0,,200.0,INSTALLED,2600.0,0.0,3629.0,residential_sale,1150000.0,,https://www.immoweb.be/en/classified/house/for-sale/vosselaar/2350/8930177?searchId=5f6f98ac786df
1744,HOUSE,HOUSE,3.0,1.0,180.0,,,,,,2.0,,,,,Flanders,Ronse,9600,Drieborrebeekstraat,19-21,GOOD,2020.0,2.0,,0.0,INSTALLED,260.0,,0.0,residential_sale,264900.0,,https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/8883799?searchId=5f6f98ac786df
1745,HOUSE,HOUSE,3.0,1.0,180.0,,,,,,2.0,,,,,Flanders,Maarkedal,9680,Drieborrebeekstraat,19-21,GOOD,2020.0,3.0,,0.0,INSTALLED,421.0,,0.0,residential_sale,298400.0,,https://www.immoweb.be/en/classified/house/for-sale/maarkedal/9680/8883800?searchId=5f6f98ac786df
1746,HOUSE,HOUSE,3.0,1.0,168.0,,1.0,,1.0,,2.0,,1.0,10.0,,Wallonie,Sprimont,4140,Rue Jean Schinler,5,AS_NEW,2020.0,3.0,,0.0,HYPER_EQUIPPED,225.0,,0.0,residential_sale,280000.0,,https://www.immoweb.be/en/classified/house/for-sale/sprimont/4140/8769738?searchId=5f6f98ac786df
1747,HOUSE,COUNTRY_COTTAGE,2.0,2.0,365.0,,,,1.0,,2.0,,1.0,,1.0,Wallonie,HUISSIGNIES,7950,Rue des Haud'Oignons,35,JUST_RENOVATED,,4.0,,0.0,INSTALLED,1875.0,,0.0,residential_sale,365000.0,,https://www.immoweb.be/en/classified/country-cottage/for-sale/huissignies/7950/8900795?searchId=5f6f98ac786df
1748,HOUSE,HOUSE,4.0,2.0,250.0,,1.0,0.0,1.0,1200.0,5.0,0.0,1.0,,,Wallonie,Modave,4577,,,AS_NEW,1999.0,4.0,,0.0,USA_HYPER_EQUIPPED,1379.0,0.0,1427.0,residential_sale,435000.0,,https://www.immoweb.be/en/classified/house/for-sale/modave/4577/8912481?searchId=5f6f98ac786df
1749,HOUSE,APARTMENT_BLOCK,6.0,4.0,233.0,,1.0,0.0,,,4.0,1.0,1.0,7.0,,Brussels,Etterbeek,1040,,,TO_BE_DONE_UP,1875.0,2.0,,0.0,SEMI_EQUIPPED,72.0,0.0,2079.0,residential_sale,785000.0,,https://www.immoweb.be/en/classified/apartment-block/for-sale/etterbeek/1040/8936058?searchId=5f6f98ac786df
1750,HOUSE,HOUSE,4.0,1.0,100.0,,,,,,1.0,,1.0,12.0,1.0,Wallonie,Wavre,1300,Rue des Prés,15,TO_RENOVATE,1970.0,4.0,,,INSTALLED,650.0,,1187.0,residential_sale,150000.0,,https://www.immoweb.be/en/classified/house/for-sale/wavre/1300/8945423?searchId=5f6f98ac786df
1751,HOUSE,HOUSE,3.0,1.0,140.0,,,,1.0,,1.0,,1.0,,1.0,Flanders,Merchtem,1785,de heide,34,JUST_RENOVATED,1979.0,3.0,,,INSTALLED,520.0,,696.0,residential_sale,339000.0,,https://www.immoweb.be/en/classified/house/for-sale/merchtem/1785/8906462?searchId=5f6f98ac786df
1752,HOUSE,HOUSE,3.0,1.0,210.0,,,,1.0,100.0,2.0,,,,,Flanders,Zeveren,9800,Vinktstraat,7,AS_NEW,1974.0,3.0,,,HYPER_EQUIPPED,519.0,0.0,699.0,residential_sale,372000.0,,https://www.immoweb.be/en/classified/house/for-sale/zeveren/9800/8946148?searchId=5f6f98ac786df
1753,HOUSE,HOUSE,1.0,1.0,82.0,,,,1.0,,1.0,,,,,Wallonie,Ophain-Bois-Seigneur-Isaac,1421,Rue Armand De Moor,12,TO_RENOVATE,1945.0,4.0,,0.0,,307.0,,198.0,first_session_with_reserve_price,105000.0,,https://www.immoweb.be/en/classified/house/for-sale/ophain-bois-seigneur-isaac/1421/8891055?searchId=5f6f98ac786df
1754,HOUSE,HOUSE,3.0,1.0,175.0,,,0.0,1.0,,2.0,0.0,1.0,100.0,1.0,Flanders,Ertvelde,9940,Merelstraat,14,AS_NEW,1994.0,4.0,,0.0,INSTALLED,630.0,0.0,783.0,residential_sale,364500.0,,https://www.immoweb.be/en/classified/house/for-sale/ertvelde/9940/8947833?searchId=5f6f98ac786df
1755,HOUSE,HOUSE,3.0,1.0,175.0,,,0.0,1.0,,2.0,0.0,1.0,100.0,1.0,Flanders,Ertvelde,9940,Merelstraat,14,AS_NEW,1994.0,4.0,,0.0,INSTALLED,630.0,0.0,783.0,residential_sale,364500.0,,https://www.immoweb.be/en/classified/house/for-sale/buizingen/1500/8946269?searchId=5f6f98ac786df
1756,HOUSE,HOUSE,4.0,1.0,250.0,,1.0,,1.0,1500.0,3.0,,1.0,,,Wallonie,Ottignies,1340,Rue Montagne du Stimont,45,GOOD,1918.0,4.0,,,INSTALLED,1850.0,,,residential_sale,500000.0,,https://www.immoweb.be/en/classified/house/for-sale/ottignies/1340/8798578?searchId=5f6f98ac786df
1757,HOUSE,VILLA,5.0,2.0,245.0,,1.0,,,,2.0,,1.0,30.0,,Wallonie,Waterloo,1410,Clos des Iris,4,TO_RENOVATE,1975.0,4.0,,0.0,,900.0,,4421.0,residential_sale,585000.0,,https://www.immoweb.be/en/classified/villa/for-sale/waterloo/1410/8947499?searchId=5f6f98ac786df
1758,HOUSE,MIXED_USE_BUILDING,4.0,2.0,358.0,,,0.0,1.0,2289.0,3.0,0.0,1.0,,,Flanders,Lokeren,9160,Everslaarstraat,190,GOOD,1982.0,4.0,,0.0,HYPER_EQUIPPED,2289.0,,0.0,residential_sale,595000.0,,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/lokeren/9160/8948509?searchId=5f6f98ac786df
1759,HOUSE,VILLA,7.0,3.0,450.0,,1.0,0.0,1.0,2500.0,,1.0,1.0,80.0,,Wallonie,Lasne,1380,,,AS_NEW,1960.0,4.0,,0.0,HYPER_EQUIPPED,37000.0,,5962.0,residential_sale,3950000.0,,https://www.immoweb.be/en/classified/villa/for-sale/lasne/1380/8736672?searchId=5f6f98ac786df
1760,HOUSE,HOUSE,3.0,1.0,93.0,,1.0,,,,1.0,,1.0,,,Wallonie,Dour,7370,Rue alfred danhier,68,GOOD,,3.0,,50.0,INSTALLED,120.0,0.0,267.0,residential_sale,120000.0,,https://www.immoweb.be/en/classified/house/for-sale/dour/7370/8936031?searchId=5f6f98ac786df
1761,HOUSE,BUNGALOW,3.0,1.0,175.0,,1.0,,1.0,,2.0,,1.0,,,Flanders,Steenhuize-Wijnhuize,9550,Gentweg,69,TO_BE_DONE_UP,1970.0,4.0,,0.0,INSTALLED,2272.0,,803.0,first_session_with_reserve_price,200000.0,,https://www.immoweb.be/en/classified/bungalow/for-sale/steenhuize-wijnhuize/9550/8907935?searchId=5f6f98ac786df
1762,HOUSE,MANSION,5.0,2.0,285.0,,1.0,,1.0,35.0,2.0,,1.0,40.0,,Wallonie,Montignies-sur-Sambre,6061,BRIGADE PIRON,20,TO_BE_DONE_UP,,3.0,,0.0,INSTALLED,220.0,0.0,892.0,residential_sale,225000.0,,https://www.immoweb.be/en/classified/mansion/for-sale/montignies-sur-sambre/6061/8950668?searchId=5f6f98ac786df
1763,HOUSE,HOUSE,5.0,1.0,200.0,,,0.0,1.0,60.0,2.0,0.0,1.0,20.0,,Flanders,Linter Overhespen,3350,Galgenstraat,4,AS_NEW,2018.0,2.0,,0.0,HYPER_EQUIPPED,180.0,0.0,906.0,residential_sale,259000.0,,https://www.immoweb.be/en/classified/house/for-sale/linter-overhespen/3350/8927978?searchId=5f6f98ac786df
1764,HOUSE,HOUSE,4.0,2.0,180.0,,1.0,0.0,1.0,400.0,1.0,0.0,1.0,30.0,,Wallonie,Nivelles,1400,,,TO_RENOVATE,1969.0,3.0,,0.0,NOT_INSTALLED,793.0,0.0,720.0,residential_sale,260000.0,,https://www.immoweb.be/en/classified/house/for-sale/nivelles/1400/8950429?searchId=5f6f98ac786df
1765,HOUSE,HOUSE,4.0,1.0,210.0,,1.0,,,,2.0,,1.0,,,Flanders,Herzele,9550,Straatjen,2,AS_NEW,1994.0,4.0,,0.0,HYPER_EQUIPPED,437.0,,411.0,residential_sale,324000.0,,https://www.immoweb.be/en/classified/house/for-sale/herzele/9550/8867385?searchId=5f6f98ac786df
1766,HOUSE,HOUSE,3.0,1.0,135.0,,,,1.0,45.0,2.0,,1.0,45.0,,Flanders,Merchtem,1785,August de Boeckstraat,22,AS_NEW,2008.0,3.0,,60.0,USA_HYPER_EQUIPPED,100.0,0.0,909.0,residential_sale,349000.0,,https://www.immoweb.be/en/classified/house/for-sale/merchtem/1785/8925726?searchId=5f6f98ac786df
1767,HOUSE,HOUSE,3.0,1.0,225.0,,1.0,,,,2.0,,1.0,80.0,,Flanders,Haaltert,9450,Driehoekstraat,26,AS_NEW,1937.0,2.0,,0.0,USA_HYPER_EQUIPPED,863.0,,583.0,residential_sale,449000.0,,https://www.immoweb.be/en/classified/house/for-sale/haaltert/9450/8948138?searchId=5f6f98ac786df
1768,HOUSE,HOUSE,6.0,5.0,400.0,,,,,,3.0,,1.0,,,Flanders,Rhode-Saint-Genese,1640,,,GOOD,1980.0,4.0,,450.0,HYPER_EQUIPPED,2700.0,0.0,6029.0,residential_sale,1395000.0,,https://www.immoweb.be/en/classified/house/for-sale/rhode-saint-genese/1640/8953544?searchId=5f6f98ac786df
1769,HOUSE,HOUSE,2.0,1.0,77.0,,1.0,,,,2.0,,,,,Wallonie,Mouscron,7700,Rue Remi Cogghe,3,GOOD,1930.0,2.0,,0.0,INSTALLED,63.0,,399.0,residential_sale,99000.0,,https://www.immoweb.be/en/classified/house/for-sale/mouscron/7700/8481872?searchId=5f6f98ac786df
1770,HOUSE,HOUSE,2.0,1.0,95.0,,,,1.0,,,,,,,Wallonie,AUVELAIS,5060,Rue de la Pêcherie,23,TO_BE_DONE_UP,,3.0,,0.0,SEMI_EQUIPPED,406.0,,443.0,residential_sale,115000.0,,https://www.immoweb.be/en/classified/house/for-sale/auvelais/5060/8873656?searchId=5f6f98b39907e
1771,HOUSE,HOUSE,2.0,1.0,100.0,,,0.0,,,1.0,0.0,1.0,20.0,,Wallonie,Gedinne Louette-Saint-Denis,5575,Rue des Roches,8,GOOD,1918.0,3.0,,0.0,INSTALLED,0.0,0.0,0.0,residential_sale,125000.0,,https://www.immoweb.be/en/classified/house/for-sale/gedinne-louette-saint-denis/5575/8691010?searchId=5f6f98b39907e
1772,HOUSE,HOUSE,4.0,1.0,190.0,,1.0,,1.0,,,,,,,Wallonie,Arlon,6700,Rue des Espagnols,136,TO_BE_DONE_UP,,3.0,,0.0,SEMI_EQUIPPED,370.0,,1080.0,annuity_monthly_amount,125000.0,700.0,https://www.immoweb.be/en/classified/house/for-sale/arlon/6700/8848973?searchId=5f6f98b39907e
1773,HOUSE,HOUSE,2.0,1.0,115.0,,1.0,,1.0,170.0,2.0,,1.0,20.0,,Wallonie,Saint-Nicolas,4420,Rue Malaise,75,TO_BE_DONE_UP,,2.0,,0.0,SEMI_EQUIPPED,230.0,,498.0,residential_sale,129000.0,,https://www.immoweb.be/en/classified/house/for-sale/saint-nicolas/4420/8792233?searchId=5f6f98b39907e
1774,HOUSE,HOUSE,4.0,1.0,219.0,,,,,,2.0,,,,,Wallonie,Ellezelles,7890,Rue de Lessines,2,JUST_RENOVATED,,3.0,,0.0,HYPER_EQUIPPED,265.0,,0.0,residential_sale,198000.0,,https://www.immoweb.be/en/classified/house/for-sale/ellezelles/7890/8739182?searchId=5f6f98b39907e
1775,HOUSE,MIXED_USE_BUILDING,4.0,1.0,193.0,,1.0,,1.0,146.0,,,1.0,,,Wallonie,Angleur,4031,Rue Triolet,6,GOOD,,2.0,,0.0,INSTALLED,360.0,,1809.0,residential_sale,199000.0,,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/angleur/4031/8764837?searchId=5f6f98b39907e
1776,HOUSE,HOUSE,1.0,,90.0,,,,,,1.0,,,,,Flanders,Waregem,8790,Henri Lebbestraat,162,GOOD,1935.0,,,0.0,,90.0,,1200.0,residential_sale,199500.0,,https://www.immoweb.be/en/classified/house/for-sale/waregem/8790/8765615?searchId=5f6f98b39907e
1777,HOUSE,HOUSE,3.0,2.0,120.0,,1.0,0.0,,,2.0,0.0,1.0,22.0,,Wallonie,Ottignies,1341,Rue Clovis Dumont,9,TO_BE_DONE_UP,1965.0,4.0,,0.0,INSTALLED,409.0,0.0,0.0,residential_sale,200000.0,,https://www.immoweb.be/en/classified/house/for-sale/ottignies/1341/8800110?searchId=5f6f98b39907e
1778,HOUSE,HOUSE,4.0,1.0,143.0,,1.0,,1.0,,,,,,,Wallonie,Arlon,6700,Avenue de Longwy,119,TO_RENOVATE,,2.0,,0.0,SEMI_EQUIPPED,140.0,,852.0,residential_sale,200000.0,,https://www.immoweb.be/en/classified/house/for-sale/arlon/6700/8786472?searchId=5f6f98b39907e
1779,HOUSE,HOUSE,3.0,1.0,154.0,,,,,,,,,,,Flanders,Halle,1500,Beertsestraat,16,TO_RENOVATE,1930.0,2.0,,0.0,,150.0,,713.0,residential_sale,219000.0,,https://www.immoweb.be/en/classified/house/for-sale/halle/1500/8684947?searchId=5f6f98b39907e
1780,HOUSE,HOUSE,3.0,2.0,150.0,,,,1.0,645.0,1.0,,1.0,25.0,,Flanders,Landen,3401,Hannuitsesteenweg,394,JUST_RENOVATED,,4.0,,0.0,,642.0,,312.0,residential_sale,249000.0,,https://www.immoweb.be/en/classified/house/for-sale/landen/3401/8839502?searchId=5f6f98b39907e
1781,HOUSE,HOUSE,2.0,1.0,120.0,,,,,,,,,,,Wallonie,Bury,7602,Rue du Joncquoy,23,GOOD,,3.0,,0.0,SEMI_EQUIPPED,874.0,,450.0,residential_sale,249000.0,,https://www.immoweb.be/en/classified/house/for-sale/bury/7602/8916452?searchId=5f6f98b39907e
1782,HOUSE,HOUSE,4.0,1.0,165.0,,1.0,,1.0,,2.0,,1.0,,,Wallonie,MEUX,5081,,,GOOD,1900.0,2.0,,0.0,USA_INSTALLED,372.0,,547.0,residential_sale,250000.0,,https://www.immoweb.be/en/classified/house/for-sale/meux/5081/8862416?searchId=5f6f98b39907e
1783,HOUSE,HOUSE,5.0,,252.0,,,,,,,,,,,Wallonie,Arlon,6700,Rue de la Biff,3,TO_BE_DONE_UP,,3.0,,0.0,INSTALLED,320.0,,406.0,residential_sale,255000.0,,https://www.immoweb.be/en/classified/house/for-sale/arlon/6700/8517720?searchId=5f6f98b39907e
1784,HOUSE,APARTMENT_BLOCK,1.0,,115.0,,,,,,1.0,,1.0,,,Wallonie,MONT-SAINT-GUIBERT,1435,,,GOOD,2008.0,4.0,,0.0,INSTALLED,153.0,,0.0,residential_sale,275000.0,,https://www.immoweb.be/en/classified/apartment-block/for-sale/mont-saint-guibert/1435/8894904?searchId=5f6f98b39907e
1785,HOUSE,MIXED_USE_BUILDING,1.0,,115.0,,,,,,1.0,,1.0,,,Wallonie,MONT-SAINT-GUIBERT,1435,,,GOOD,2008.0,4.0,,0.0,INSTALLED,153.0,,0.0,residential_sale,275000.0,,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/mont-saint-guibert/1435/8894903?searchId=5f6f98b39907e
1786,HOUSE,VILLA,4.0,1.0,280.0,,1.0,,,,1.0,,1.0,10.0,,Flanders,NEDERBRAKEL,9660,Valkenbergstraat,67,TO_RENOVATE,1960.0,4.0,,0.0,SEMI_EQUIPPED,910.0,,0.0,residential_sale,275000.0,,https://www.immoweb.be/en/classified/villa/for-sale/nederbrakel/9660/8432576?searchId=5f6f98b39907e
1787,HOUSE,HOUSE,3.0,1.0,265.0,,1.0,,1.0,,2.0,,,,,Flanders,Harelbeke,8531,Brugsesteenweg,33,TO_BE_DONE_UP,,4.0,,0.0,,836.0,,1113.0,residential_sale,280000.0,,https://www.immoweb.be/en/classified/house/for-sale/harelbeke/8531/8581606?searchId=5f6f98b39907e
1788,HOUSE,HOUSE,3.0,1.0,220.0,,,0.0,,,2.0,0.0,1.0,,,Wallonie,Crisnée,4367,Favray,22,TO_BE_DONE_UP,1956.0,4.0,,0.0,SEMI_EQUIPPED,1087.0,0.0,0.0,residential_sale,290000.0,,https://www.immoweb.be/en/classified/house/for-sale/crisnee/4367/8800097?searchId=5f6f98b39907e
1789,HOUSE,HOUSE,3.0,1.0,120.0,,1.0,0.0,,,3.0,0.0,,,,Wallonie,Waterloo,1410,Rue Bodrissart,53,JUST_RENOVATED,,2.0,,0.0,USA_INSTALLED,51.0,0.0,0.0,residential_sale,299000.0,,https://www.immoweb.be/en/classified/house/for-sale/waterloo/1410/8717897?searchId=5f6f98b39907e
1790,HOUSE,HOUSE,3.0,2.0,92.0,,,,1.0,,,,,,,Wallonie,Mouscron,7700,,,JUST_RENOVATED,1984.0,3.0,,0.0,HYPER_EQUIPPED,563.0,,820.0,residential_sale,299000.0,,https://www.immoweb.be/en/classified/house/for-sale/mouscron/7700/8632169?searchId=5f6f98b39907e
1791,HOUSE,HOUSE,3.0,2.0,110.0,,1.0,,1.0,650.0,2.0,,1.0,30.0,,Wallonie,WÉPION,5100,,,TO_BE_DONE_UP,1965.0,4.0,,0.0,,750.0,,1284.0,residential_sale,300000.0,,https://www.immoweb.be/en/classified/house/for-sale/wepion/5100/8804795?searchId=5f6f98b39907e
1792,HOUSE,HOUSE,3.0,1.0,156.0,,,,,,2.0,,1.0,,,Flanders,GENTBRUGGE,9050,Brusselsesteenweg,313,,1950.0,2.0,,0.0,,0.0,,528.0,residential_sale,308000.0,,https://www.immoweb.be/en/classified/house/for-sale/gentbrugge/9050/8901222?searchId=5f6f98b39907e
1793,HOUSE,MIXED_USE_BUILDING,2.0,,178.0,,1.0,,,,,,,,,Wallonie,Arlon,6700,Rue des Martyrs,31,GOOD,,2.0,,0.0,SEMI_EQUIPPED,125.0,,1513.0,residential_sale,310000.0,,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/arlon/6700/8770050?searchId=5f6f98b39907e
1794,HOUSE,HOUSE,3.0,1.0,132.0,,,,,,1.0,,,,,Flanders,Oudenaarde,9700,Misweg,58,JUST_RENOVATED,,2.0,,0.0,INSTALLED,195.0,,0.0,residential_sale,315000.0,,https://www.immoweb.be/en/classified/house/for-sale/oudenaarde/9700/8875540?searchId=5f6f98b39907e
1795,HOUSE,HOUSE,3.0,1.0,176.0,,1.0,,1.0,275.0,2.0,,1.0,40.0,,Wallonie,BEN-AHIN,4500,Bois des Rois,40,,2020.0,4.0,,0.0,,885.0,,0.0,residential_sale,319000.0,,https://www.immoweb.be/en/classified/house/for-sale/ben-ahin/4500/8821598?searchId=5f6f98b39907e
1796,HOUSE,HOUSE,3.0,1.0,150.0,,1.0,0.0,,,1.0,0.0,1.0,,,Flanders,Overijse,3090,,,GOOD,1939.0,3.0,,0.0,INSTALLED,317.0,0.0,934.0,residential_sale,325000.0,,https://www.immoweb.be/en/classified/house/for-sale/overijse/3090/8910942?searchId=5f6f98b39907e
1797,HOUSE,HOUSE,4.0,1.0,192.0,,,,1.0,,,,,,,Wallonie,SAINT-MARD,6762,Avenue de la Liberté,1A,,2012.0,4.0,,0.0,INSTALLED,578.0,,910.0,residential_sale,326000.0,,https://www.immoweb.be/en/classified/house/for-sale/saint-mard/6762/8635913?searchId=5f6f98b39907e
1798,HOUSE,HOUSE,3.0,1.0,101.0,,,,,,1.0,,1.0,42.0,,Flanders,Wijgmaal,3018,Wijveld,6,JUST_RENOVATED,,2.0,,0.0,,139.0,,845.0,residential_sale,335000.0,,https://www.immoweb.be/en/classified/house/for-sale/wijgmaal/3018/8866122?searchId=5f6f98b39907e
1799,HOUSE,HOUSE,3.0,1.0,115.0,,1.0,0.0,,,3.0,0.0,1.0,,,Wallonie,Rixensart,1330,Avenue Winston Churchill,10,GOOD,1976.0,4.0,,0.0,INSTALLED,820.0,0.0,0.0,residential_sale,345000.0,,https://www.immoweb.be/en/classified/house/for-sale/rixensart/1330/8800111?searchId=5f6f98b39907e
1800,HOUSE,HOUSE,4.0,2.0,300.0,,1.0,0.0,,,,,1.0,,,Wallonie,Braine-le-Comte,7090,Rue Mayeur Etienne,30,TO_RESTORE,,2.0,,0.0,,540.0,,1.0,residential_sale,350000.0,,https://www.immoweb.be/en/classified/house/for-sale/braine-le-comte/7090/8773611?searchId=5f6f98bc3a4b8
1801,HOUSE,HOUSE,3.0,1.0,173.0,,1.0,,1.0,,,,,,,Wallonie,SAINT-LÉGER,6747,Voie de Vance,14,GOOD,,4.0,,0.0,INSTALLED,666.0,,585.0,residential_sale,360000.0,,https://www.immoweb.be/en/classified/house/for-sale/saint-leger/6747/8792277?searchId=5f6f98bc3a4b8
1802,HOUSE,HOUSE,3.0,2.0,225.0,,1.0,,,,3.0,,1.0,15.0,1.0,Wallonie,ROTHEUX-RIMIÈRE,4120,Rue Rimière,37,GOOD,,4.0,,0.0,INSTALLED,2042.0,,0.0,residential_sale,389000.0,,https://www.immoweb.be/en/classified/house/for-sale/rotheux-rimiere/4120/8724239?searchId=5f6f98bc3a4b8
